"Fmin","Fmin_B","CFI","RMSEA","Size_Of_CR","FC","Number_Of_CR","Location_Of_Misfit","Percent_Missing","Number_of_Missing_Variables","Missing_Mechanism"
3.7e-05,4.022667,1,0,0,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","20%","Four Variables with Missing Data"," Weak MAR"
0.060105,4.185469,0.985652,0.033661,0.1,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","20%","Four Variables with Missing Data"," Weak MAR"
0.263546,4.506188,0.941526,0.070509,0.2,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","20%","Four Variables with Missing Data"," Weak MAR"
0.695592,5.074217,0.862925,0.114557,0.3,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","20%","Four Variables with Missing Data"," Weak MAR"
1.60491,6.17765,0.740213,0.174012,0.4,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","20%","Four Variables with Missing Data"," Weak MAR"
5e-05,3.255553,1,0,0,"Factor Correlation = 0","Two Correlated Residuals","Different Factor (DF)","50%","Four Variables with Missing Data"," Weak MAR"
0.057544,3.429143,0.983234,0.032935,0.1,"Factor Correlation = 0","Two Correlated Residuals","Different Factor (DF)","50%","Four Variables with Missing Data"," Weak MAR"
0.253783,3.760349,0.932524,0.069191,0.2,"Factor Correlation = 0","Two Correlated Residuals","Different Factor (DF)","50%","Four Variables with Missing Data"," Weak MAR"
0.675052,4.337758,0.844388,0.112853,0.3,"Factor Correlation = 0","Two Correlated Residuals","Different Factor (DF)","50%","Four Variables with Missing Data"," Weak MAR"
1.464529,5.449422,0.731257,0.166228,0.4,"Factor Correlation = 0","Two Correlated Residuals","Different Factor (DF)","50%","Four Variables with Missing Data"," Weak MAR"
4.7e-05,3.36227,1,0,0,"Factor Correlation = 0.4","Two Correlated Residuals","Different Factor (DF)","50%","Four Variables with Missing Data"," Weak MAR"
0.057925,3.536736,0.983637,0.033044,0.1,"Factor Correlation = 0.4","Two Correlated Residuals","Different Factor (DF)","50%","Four Variables with Missing Data"," Weak MAR"
0.255348,3.86827,0.934002,0.069404,0.2,"Factor Correlation = 0.4","Two Correlated Residuals","Different Factor (DF)","50%","Four Variables with Missing Data"," Weak MAR"
0.678391,4.444944,0.847389,0.113132,0.3,"Factor Correlation = 0.4","Two Correlated Residuals","Different Factor (DF)","50%","Four Variables with Missing Data"," Weak MAR"
1.490655,5.552143,0.731524,0.167704,0.4,"Factor Correlation = 0.4","Two Correlated Residuals","Different Factor (DF)","50%","Four Variables with Missing Data"," Weak MAR"
5.2e-05,3.788167,1,0,0,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","50%","Four Variables with Missing Data"," Weak MAR"
0.059987,3.949953,0.984826,0.033628,0.1,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","50%","Four Variables with Missing Data"," Weak MAR"
0.262872,4.275136,0.938523,0.070419,0.2,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","50%","Four Variables with Missing Data"," Weak MAR"
0.694385,4.83935,0.856522,0.114458,0.3,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","50%","Four Variables with Missing Data"," Weak MAR"
1.597845,5.945192,0.731244,0.173629,0.4,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","50%","Four Variables with Missing Data"," Weak MAR"
4.7e-05,4.258323,1,0,0,"Factor Correlation = 0","Two Correlated Residuals","Different Factor (DF)","0%"," Two Variables with Missing Data","Strong MAR"
0.057541,4.434653,0.987036,0.032935,0.1,"Factor Correlation = 0","Two Correlated Residuals","Different Factor (DF)","0%"," Two Variables with Missing Data","Strong MAR"
0.253777,4.767007,0.946774,0.06919,0.2,"Factor Correlation = 0","Two Correlated Residuals","Different Factor (DF)","0%"," Two Variables with Missing Data","Strong MAR"
0.675046,5.344417,0.8737,0.112853,0.3,"Factor Correlation = 0","Two Correlated Residuals","Different Factor (DF)","0%"," Two Variables with Missing Data","Strong MAR"
1.464522,6.456082,0.773162,0.166227,0.4,"Factor Correlation = 0","Two Correlated Residuals","Different Factor (DF)","0%"," Two Variables with Missing Data","Strong MAR"
5.2e-05,4.38073,1,0,0,"Factor Correlation = 0.4","Two Correlated Residuals","Different Factor (DF)","0%"," Two Variables with Missing Data","Strong MAR"
0.057995,4.554749,0.987279,0.033064,0.1,"Factor Correlation = 0.4","Two Correlated Residuals","Different Factor (DF)","0%"," Two Variables with Missing Data","Strong MAR"
0.255552,4.885138,0.947698,0.069431,0.2,"Factor Correlation = 0.4","Two Correlated Residuals","Different Factor (DF)","0%"," Two Variables with Missing Data","Strong MAR"
0.678843,5.460855,0.875697,0.11317,0.3,"Factor Correlation = 0.4","Two Correlated Residuals","Different Factor (DF)","0%"," Two Variables with Missing Data","Strong MAR"
1.494213,6.571048,0.772612,0.167904,0.4,"Factor Correlation = 0.4","Two Correlated Residuals","Different Factor (DF)","0%"," Two Variables with Missing Data","Strong MAR"
4.2e-05,4.881164,1,0,0,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","0%"," Two Variables with Missing Data","Strong MAR"
0.060406,5.042177,0.98803,0.033745,0.1,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","0%"," Two Variables with Missing Data","Strong MAR"
0.264681,5.361625,0.950643,0.070661,0.2,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","0%"," Two Variables with Missing Data","Strong MAR"
0.698137,5.928017,0.882239,0.114767,0.3,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","0%"," Two Variables with Missing Data","Strong MAR"
1.621644,7.030164,0.769336,0.174917,0.4,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","0%"," Two Variables with Missing Data","Strong MAR"
4.3e-05,3.886138,1,0,0,"Factor Correlation = 0","Two Correlated Residuals","Different Factor (DF)","20%"," Two Variables with Missing Data","Strong MAR"
0.05754,4.061958,0.985847,0.032934,0.1,"Factor Correlation = 0","Two Correlated Residuals","Different Factor (DF)","20%"," Two Variables with Missing Data","Strong MAR"
0.253781,4.395254,0.942271,0.06919,0.2,"Factor Correlation = 0","Two Correlated Residuals","Different Factor (DF)","20%"," Two Variables with Missing Data","Strong MAR"
0.67505,4.972664,0.864257,0.112853,0.3,"Factor Correlation = 0","Two Correlated Residuals","Different Factor (DF)","20%"," Two Variables with Missing Data","Strong MAR"
1.464527,6.084328,0.759302,0.166227,0.4,"Factor Correlation = 0","Two Correlated Residuals","Different Factor (DF)","20%"," Two Variables with Missing Data","Strong MAR"
5.4e-05,4.007741,1,0.00016,0,"Factor Correlation = 0.4","Two Correlated Residuals","Different Factor (DF)","20%"," Two Variables with Missing Data","Strong MAR"
0.05799,4.182238,0.986147,0.033063,0.1,"Factor Correlation = 0.4","Two Correlated Residuals","Different Factor (DF)","20%"," Two Variables with Missing Data","Strong MAR"
0.255533,4.513846,0.9434,0.069429,0.2,"Factor Correlation = 0.4","Two Correlated Residuals","Different Factor (DF)","20%"," Two Variables with Missing Data","Strong MAR"
0.678777,5.088281,0.866609,0.113164,0.3,"Factor Correlation = 0.4","Two Correlated Residuals","Different Factor (DF)","20%"," Two Variables with Missing Data","Strong MAR"
1.493735,6.196947,0.758962,0.167877,0.4,"Factor Correlation = 0.4","Two Correlated Residuals","Different Factor (DF)","20%"," Two Variables with Missing Data","Strong MAR"
4.1e-05,4.49937,1,0,0,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","20%"," Two Variables with Missing Data","Strong MAR"
0.060348,4.659339,0.987059,0.033729,0.1,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","20%"," Two Variables with Missing Data","Strong MAR"
0.264454,4.978603,0.946892,0.070631,0.2,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","20%"," Two Variables with Missing Data","Strong MAR"
0.697644,5.545243,0.874199,0.114726,0.3,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","20%"," Two Variables with Missing Data","Strong MAR"
1.618568,6.647208,0.75651,0.174751,0.4,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","20%"," Two Variables with Missing Data","Strong MAR"
4.6e-05,3.586658,1,0,0,"Factor Correlation = 0","Two Correlated Residuals","Different Factor (DF)","50%"," Two Variables with Missing Data","Strong MAR"
0.057536,3.760661,0.984714,0.032933,0.1,"Factor Correlation = 0","Two Correlated Residuals","Different Factor (DF)","50%"," Two Variables with Missing Data","Strong MAR"
0.253784,4.093741,0.938019,0.069191,0.2,"Factor Correlation = 0","Two Correlated Residuals","Different Factor (DF)","50%"," Two Variables with Missing Data","Strong MAR"
0.675052,4.67115,0.855494,0.112853,0.3,"Factor Correlation = 0","Two Correlated Residuals","Different Factor (DF)","50%"," Two Variables with Missing Data","Strong MAR"
1.464529,5.782814,0.746751,0.166228,0.4,"Factor Correlation = 0","Two Correlated Residuals","Different Factor (DF)","50%"," Two Variables with Missing Data","Strong MAR"
5e-05,3.703948,1,0,0,"Factor Correlation = 0.4","Two Correlated Residuals","Different Factor (DF)","50%"," Two Variables with Missing Data","Strong MAR"
0.05797,3.87812,0.985065,0.033057,0.1,"Factor Correlation = 0.4","Two Correlated Residuals","Different Factor (DF)","50%"," Two Variables with Missing Data","Strong MAR"
0.255486,4.208897,0.93931,0.069423,0.2,"Factor Correlation = 0.4","Two Correlated Residuals","Different Factor (DF)","50%"," Two Variables with Missing Data","Strong MAR"
0.678691,4.785374,0.858183,0.113157,0.3,"Factor Correlation = 0.4","Two Correlated Residuals","Different Factor (DF)","50%"," Two Variables with Missing Data","Strong MAR"
1.493062,5.894794,0.746721,0.167839,0.4,"Factor Correlation = 0.4","Two Correlated Residuals","Different Factor (DF)","50%"," Two Variables with Missing Data","Strong MAR"
4.5e-05,4.180777,1,0,0,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","50%"," Two Variables with Missing Data","Strong MAR"
0.06022,4.34148,0.986141,0.033693,0.1,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","50%"," Two Variables with Missing Data","Strong MAR"
0.264101,4.661352,0.943353,0.070584,0.2,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","50%"," Two Variables with Missing Data","Strong MAR"
0.696858,5.227101,0.866692,0.114662,0.3,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","50%"," Two Variables with Missing Data","Strong MAR"
1.613904,6.331995,0.745125,0.174499,0.4,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","50%"," Two Variables with Missing Data","Strong MAR"
4.7e-05,4.258323,1,0,0,"Factor Correlation = 0","Two Correlated Residuals","Different Factor (DF)","0%","Four Variables with Missing Data","Strong MAR"
0.057541,4.434653,0.987036,0.032935,0.1,"Factor Correlation = 0","Two Correlated Residuals","Different Factor (DF)","0%","Four Variables with Missing Data","Strong MAR"
0.253777,4.767007,0.946774,0.06919,0.2,"Factor Correlation = 0","Two Correlated Residuals","Different Factor (DF)","0%","Four Variables with Missing Data","Strong MAR"
0.675046,5.344417,0.8737,0.112853,0.3,"Factor Correlation = 0","Two Correlated Residuals","Different Factor (DF)","0%","Four Variables with Missing Data","Strong MAR"
1.464522,6.456082,0.773162,0.166227,0.4,"Factor Correlation = 0","Two Correlated Residuals","Different Factor (DF)","0%","Four Variables with Missing Data","Strong MAR"
5.2e-05,4.38073,1,0,0,"Factor Correlation = 0.4","Two Correlated Residuals","Different Factor (DF)","0%","Four Variables with Missing Data","Strong MAR"
0.057995,4.554749,0.987279,0.033064,0.1,"Factor Correlation = 0.4","Two Correlated Residuals","Different Factor (DF)","0%","Four Variables with Missing Data","Strong MAR"
0.255552,4.885138,0.947698,0.069431,0.2,"Factor Correlation = 0.4","Two Correlated Residuals","Different Factor (DF)","0%","Four Variables with Missing Data","Strong MAR"
0.678843,5.460855,0.875697,0.11317,0.3,"Factor Correlation = 0.4","Two Correlated Residuals","Different Factor (DF)","0%","Four Variables with Missing Data","Strong MAR"
1.494213,6.571048,0.772612,0.167904,0.4,"Factor Correlation = 0.4","Two Correlated Residuals","Different Factor (DF)","0%","Four Variables with Missing Data","Strong MAR"
4.2e-05,4.881164,1,0,0,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","0%","Four Variables with Missing Data","Strong MAR"
0.060406,5.042177,0.98803,0.033745,0.1,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","0%","Four Variables with Missing Data","Strong MAR"
0.264681,5.361625,0.950643,0.070661,0.2,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","0%","Four Variables with Missing Data","Strong MAR"
0.698137,5.928017,0.882239,0.114767,0.3,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","0%","Four Variables with Missing Data","Strong MAR"
1.621644,7.030164,0.769336,0.174917,0.4,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","0%","Four Variables with Missing Data","Strong MAR"
4.2e-05,3.547374,1,0,0,"Factor Correlation = 0","Two Correlated Residuals","Different Factor (DF)","20%","Four Variables with Missing Data","Strong MAR"
0.05754,3.724093,0.984563,0.032934,0.1,"Factor Correlation = 0","Two Correlated Residuals","Different Factor (DF)","20%","Four Variables with Missing Data","Strong MAR"
0.25378,4.056496,0.937451,0.06919,0.2,"Factor Correlation = 0","Two Correlated Residuals","Different Factor (DF)","20%","Four Variables with Missing Data","Strong MAR"
0.675049,4.633905,0.854333,0.112853,0.3,"Factor Correlation = 0","Two Correlated Residuals","Different Factor (DF)","20%","Four Variables with Missing Data","Strong MAR"
1.464526,5.74557,0.74511,0.166227,0.4,"Factor Correlation = 0","Two Correlated Residuals","Different Factor (DF)","20%","Four Variables with Missing Data","Strong MAR"
5.4e-05,3.668131,1,0.000127,0,"Factor Correlation = 0.4","Two Correlated Residuals","Different Factor (DF)","20%","Four Variables with Missing Data","Strong MAR"
0.057979,3.84239,0.984924,0.03306,0.1,"Factor Correlation = 0.4","Two Correlated Residuals","Different Factor (DF)","20%","Four Variables with Missing Data","Strong MAR"
0.255475,4.174295,0.93881,0.069421,0.2,"Factor Correlation = 0.4","Two Correlated Residuals","Different Factor (DF)","20%","Four Variables with Missing Data","Strong MAR"
0.678667,4.747497,0.857057,0.113155,0.3,"Factor Correlation = 0.4","Two Correlated Residuals","Different Factor (DF)","20%","Four Variables with Missing Data","Strong MAR"
1.492672,5.85688,0.745149,0.167817,0.4,"Factor Correlation = 0.4","Two Correlated Residuals","Different Factor (DF)","20%","Four Variables with Missing Data","Strong MAR"
4.2e-05,4.137496,1,0,0,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","20%","Four Variables with Missing Data","Strong MAR"
0.060226,4.298597,0.986002,0.033695,0.1,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","20%","Four Variables with Missing Data","Strong MAR"
0.26404,4.617733,0.942831,0.070575,0.2,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","20%","Four Variables with Missing Data","Strong MAR"
0.696666,5.186177,0.865677,0.114646,0.3,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","20%","Four Variables with Missing Data","Strong MAR"
1.612196,6.288393,0.74363,0.174407,0.4,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","20%","Four Variables with Missing Data","Strong MAR"
4.4e-05,2.999394,1,0,0,"Factor Correlation = 0","Two Correlated Residuals","Different Factor (DF)","50%","Four Variables with Missing Data","Strong MAR"
0.057538,3.171705,0.981875,0.032934,0.1,"Factor Correlation = 0","Two Correlated Residuals","Different Factor (DF)","50%","Four Variables with Missing Data","Strong MAR"
0.253788,3.50662,0.92764,0.069191,0.2,"Factor Correlation = 0","Two Correlated Residuals","Different Factor (DF)","50%","Four Variables with Missing Data","Strong MAR"
0.675057,4.084029,0.834719,0.112854,0.3,"Factor Correlation = 0","Two Correlated Residuals","Different Factor (DF)","50%","Four Variables with Missing Data","Strong MAR"
1.464533,5.195693,0.718132,0.166228,0.4,"Factor Correlation = 0","Two Correlated Residuals","Different Factor (DF)","50%","Four Variables with Missing Data","Strong MAR"
5e-05,3.108868,1,0,0,"Factor Correlation = 0.4","Two Correlated Residuals","Different Factor (DF)","50%","Four Variables with Missing Data","Strong MAR"
0.05793,3.282873,0.98237,0.033046,0.1,"Factor Correlation = 0.4","Two Correlated Residuals","Different Factor (DF)","50%","Four Variables with Missing Data","Strong MAR"
0.255345,3.61297,0.929339,0.069403,0.2,"Factor Correlation = 0.4","Two Correlated Residuals","Different Factor (DF)","50%","Four Variables with Missing Data","Strong MAR"
0.678427,4.188854,0.83805,0.113135,0.3,"Factor Correlation = 0.4","Two Correlated Residuals","Different Factor (DF)","50%","Four Variables with Missing Data","Strong MAR"
1.490566,5.300548,0.718797,0.167699,0.4,"Factor Correlation = 0.4","Two Correlated Residuals","Different Factor (DF)","50%","Four Variables with Missing Data","Strong MAR"
5.3e-05,3.532832,1,0,0,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","50%","Four Variables with Missing Data","Strong MAR"
0.059942,3.697075,0.983801,0.033615,0.1,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","50%","Four Variables with Missing Data","Strong MAR"
0.262945,4.017805,0.934567,0.070429,0.2,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","50%","Four Variables with Missing Data","Strong MAR"
0.694386,4.585721,0.848586,0.114458,0.3,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","50%","Four Variables with Missing Data","Strong MAR"
1.597751,5.691277,0.71927,0.173624,0.4,"Factor Correlation = 0.8","Two Correlated Residuals","Different Factor (DF)","50%","Four Variables with Missing Data","Strong MAR"
4.7e-05,4.258323,1,0,0,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data","  MCAR"
0.057541,4.434653,0.987036,0.032935,0.1,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data","  MCAR"
0.253777,4.767007,0.946774,0.06919,0.2,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data","  MCAR"
0.675046,5.344417,0.8737,0.112853,0.3,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data","  MCAR"
1.464523,6.456083,0.773162,0.166227,0.4,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data","  MCAR"
5.2e-05,4.38073,1,0,0,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data","  MCAR"
0.058013,4.554753,0.987275,0.033069,0.1,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data","  MCAR"
0.2556,4.885143,0.947688,0.069438,0.2,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data","  MCAR"
0.678646,5.460864,0.875734,0.113153,0.3,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data","  MCAR"
1.49247,6.571056,0.772878,0.167806,0.4,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data","  MCAR"
4.2e-05,4.881164,1,0,0,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data","  MCAR"
0.060353,5.04217,0.988041,0.03373,0.1,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data","  MCAR"
0.264505,5.361627,0.950676,0.070637,0.2,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data","  MCAR"
0.698089,5.928018,0.882247,0.114763,0.3,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data","  MCAR"
1.62115,7.030171,0.769406,0.174891,0.4,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","0%"," Two Variables with Missing Data","  MCAR"
5e-05,4.055916,1,0,0,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data","  MCAR"
0.04947,4.217547,0.988283,0.030535,0.1,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data","  MCAR"
0.218329,4.519233,0.9517,0.064175,0.2,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data","  MCAR"
0.576842,5.040695,0.885572,0.104321,0.3,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data","  MCAR"
1.191685,6.042384,0.802786,0.149945,0.4,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data","  MCAR"
5.3e-05,4.176072,1,2.7e-05,0,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data","  MCAR"
0.050163,4.336518,0.988444,0.030749,0.1,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data","  MCAR"
0.220768,4.635965,0.95239,0.064532,0.2,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data","  MCAR"
0.583314,5.156672,0.886891,0.104904,0.3,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data","  MCAR"
1.222451,6.156566,0.801446,0.151869,0.4,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data","  MCAR"
4.1e-05,4.667476,1,0,0,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data","  MCAR"
0.052891,4.813555,0.989023,0.031574,0.1,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data","  MCAR"
0.231987,5.103329,0.954552,0.066152,0.2,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data","  MCAR"
0.611096,5.613354,0.891144,0.107374,0.3,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data","  MCAR"
1.353871,6.608055,0.795124,0.159824,0.4,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","20%"," Two Variables with Missing Data","  MCAR"
4.8e-05,3.752359,1,0,0,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data","  MCAR"
0.036567,3.893632,0.990622,0.026248,0.1,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data","  MCAR"
0.159002,4.149385,0.961693,0.054763,0.2,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data","  MCAR"
0.399345,4.587179,0.912954,0.086798,0.3,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data","  MCAR"
0.779008,5.422177,0.856337,0.121232,0.4,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data","  MCAR"
5.8e-05,3.868906,0.999999,0.000295,0,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data","  MCAR"
0.037276,4.00799,0.990713,0.026501,0.1,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data","  MCAR"
0.162622,4.261697,0.961853,0.055384,0.2,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data","  MCAR"
0.411069,4.69951,0.91254,0.088063,0.3,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data","  MCAR"
0.811793,5.535379,0.853353,0.123757,0.4,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data","  MCAR"
4.9e-05,4.34592,1,0,0,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data","  MCAR"
0.041036,4.470842,0.990833,0.027808,0.1,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data","  MCAR"
0.179525,4.715083,0.961936,0.058192,0.2,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data","  MCAR"
0.46536,5.142578,0.909518,0.093698,0.3,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data","  MCAR"
0.944562,5.974215,0.841901,0.133495,0.4,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","50%"," Two Variables with Missing Data","  MCAR"
4.7e-05,4.258323,1,0,0,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data","  MCAR"
0.057541,4.434653,0.987036,0.032935,0.1,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data","  MCAR"
0.253777,4.767007,0.946774,0.06919,0.2,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data","  MCAR"
0.675046,5.344417,0.8737,0.112853,0.3,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data","  MCAR"
1.464523,6.456083,0.773162,0.166227,0.4,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data","  MCAR"
5.2e-05,4.38073,1,0,0,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data","  MCAR"
0.058013,4.554753,0.987275,0.033069,0.1,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data","  MCAR"
0.2556,4.885143,0.947688,0.069438,0.2,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data","  MCAR"
0.678646,5.460864,0.875734,0.113153,0.3,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data","  MCAR"
1.49247,6.571056,0.772878,0.167806,0.4,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data","  MCAR"
4.2e-05,4.881164,1,0,0,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data","  MCAR"
0.060353,5.04217,0.988041,0.03373,0.1,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data","  MCAR"
0.264505,5.361627,0.950676,0.070637,0.2,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data","  MCAR"
0.698089,5.928018,0.882247,0.114763,0.3,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data","  MCAR"
1.62115,7.030171,0.769406,0.174891,0.4,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data","  MCAR"
5.3e-05,3.888511,1,5.7e-05,0,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data","  MCAR"
0.046187,4.027234,0.988544,0.029503,0.1,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data","  MCAR"
